20180509,EWP,4.91,5.05,5.49,4.97,3.23,4.15,6.24,7.27262,60.4,68.9,75.1,65.2,68.9,50.0,83.4,30.3,53.1,61,44.6,96.5,58.0,44.0,60.8,35.5,50.3,42.9,67.0,55.9,99.0,73.9,B
20180509,EWJ,3.05,3.46,5.97,1.03,2.98,2.62,4.93,5.55181,54.2,25.9,12.8,35.2,26.6,74.0,64.7,35.0,57.5,42.05,40.0,49.2,41.5,95.5,56.5,42.8,89.7,66.2,97.6,48.3,99.0,81.6,C
20180509,DIA,3.66,5.22,7.18,1.54,3.58,2.54,1.64,3.84211,45.5,76.3,53.1,69.5,65.9,72.6,44.9,53.6,57.6,61.75,2.2,0.0,1.1,51.4,13.7,46.5,84.6,65.5,99.3,65.6,98.3,87.7,C
20180509,XLY,2.81,4.96,6.11,2.28,2.53,2.60,1.68,4.47862,45.4,60.3,71.0,74.4,70.6,71.8,87.1,60.1,72.3,71.45,1.1,2.5,0.0,46.6,12.6,5.5,77.2,41.3,98.1,34.1,98.3,76.9,C
20180509,XLP,3.48,6.73,4.96,2.06,3.06,2.61,2.51,5.75535,56.1,43.0,36.2,35.1,37.0,79.9,21.7,69.0,58.6,47.8,52.5,64.5,47.2,49.6,53.5,68.6,79.4,74.0,97.8,50.0,98.3,82.0,B
20180509,XLE,4.42,6.84,7.96,2.29,2.84,2.55,1.60,5.91447,57.8,86.9,65.2,76.2,75.0,70.1,31.0,75.1,60.1,67.55,1.6,0.0,44.1,98.0,35.9,90.9,77.1,84.0,99.0,43.4,98.3,80.2,B
20180509,XLF,2.52,5.07,5.09,1.91,2.78,2.59,1.79,5.00411,49.1,76.5,72.0,67.6,70.7,66.4,21.7,65.8,52.8,61.75,3.4,32.6,44.5,37.0,29.4,14.1,80.9,47.5,98.2,41.8,98.3,79.5,C
20180509,XLV,3.45,5.77,6.18,2.15,2.99,2.62,2.04,6.19942,56.3,46.9,58.1,58.4,56.0,95.2,16.8,67.5,62.0,59,44.7,55.9,48.4,44.5,48.3,25.5,78.5,52.0,97.5,48.0,98.3,81.3,B
20180509,XLI,3.31,5.19,6.27,2.26,3.06,2.59,2.15,4.75987,51.0,74.7,49.1,63.9,61.6,96.3,77.6,61.6,78.5,70.05,30.0,0.0,0.0,41.2,17.8,75.3,77.4,76.3,98.2,50.0,98.3,82.1,C
20180509,XLB,4.19,6.31,6.60,3.79,3.22,2.70,2.11,4.20847,45.2,71.4,68.7,62.8,66.3,76.6,21.7,76.6,60.1,63.2,35.3,0.0,0.0,33.6,17.2,33.1,62.1,47.6,96.1,54.9,98.3,83.1,C
20180509,XLK,3.08,5.00,6.66,2.68,2.52,2.57,1.61,4.53413,47.4,76.8,79.3,76.1,77.2,80.2,21.7,70.9,59.4,68.3,30.3,0.0,0.0,35.8,16.5,42.1,73.2,57.6,98.6,33.9,98.3,76.9,C
20180509,XLU,3.66,5.89,5.40,2.12,3.50,2.58,3.12,6.11431,58.0,34.0,55.6,55.2,51.1,92.1,77.6,80.2,83.6,67.35,35.0,42.2,39.7,38.4,38.8,59.4,78.8,69.1,98.5,63.4,98.3,86.8,B
20180509,QQQ,3.99,5.91,7.93,3.13,2.66,2.52,1.29,5.90707,54.1,69.8,77.2,75.0,74.6,81.9,49.1,78.6,70.9,72.75,35.8,40.0,0.5,46.3,30.6,30.7,68.7,49.7,99.6,36.2,96.3,77.4,C
20180509,EWY,4.13,4.36,7.57,1.19,2.73,2.94,5.14,7.32442,63.3,40.1,58.8,62.9,57.1,73.4,31.0,75.6,61.5,59.3,40.0,58.6,54.4,100.0,63.2,42.5,88.1,65.3,91.3,40.9,99.0,77.1,B
20180509,IVV,3.48,5.34,7.27,2.31,2.71,2.54,1.57,3.51645,42.2,75.9,56.3,69.6,66.9,48.0,26.5,56.2,44.4,55.65,2.5,0.8,3.8,54.8,15.4,38.9,76.9,57.9,99.1,40.4,99.0,79.5,D
20180509,IWB,3.13,4.84,6.59,2.50,2.47,2.92,1.95,3.48684,41.4,77.5,73.3,70.1,72.6,0.0,77.6,52.0,41.5,57.05,1.1,0.0,1.1,52.1,13.6,38.1,75.0,56.6,91.7,33.1,99.0,74.6,D
20180509,IYW,4.12,5.50,8.13,2.98,2.08,3.21,2.37,5.14104,49.6,77.3,79.7,76.4,77.6,50.0,58.9,76.1,61.8,69.7,32.8,2.5,0.0,58.0,23.3,40.8,70.2,55.5,85.8,21.4,99.0,68.7,C
20180509,IYF,3.69,4.68,7.19,2.35,2.44,3.10,3.30,5.18914,49.4,79.2,75.9,70.9,74.1,50.0,64.7,47.0,53.4,63.75,0.8,35.4,43.6,39.6,29.9,17.1,76.5,46.8,88.0,32.1,99.0,73.0,C
20180509,IVW,3.41,5.01,6.95,2.39,2.55,3.19,1.85,4.08635,44.5,72.8,76.4,74.3,74.6,0.0,74.1,64.3,44.7,59.65,1.1,30.6,1.4,43.5,19.1,36.2,76.1,56.2,86.2,35.4,99.0,73.5,D
20180509,IVE,3.34,5.12,6.34,2.21,2.77,2.92,2.39,3.71628,43.3,65.7,48.0,61.4,58.2,0.0,64.7,47.7,36.1,47.15,1.4,1.4,41.5,62.3,26.6,42.1,77.9,60.0,91.5,42.2,99.0,77.6,D
20180509,IWD,3.68,5.12,6.43,2.46,2.44,4.36,2.42,3.87171,42.5,69.7,50.2,62.2,60.1,59.9,16.8,45.8,42.0,51.05,1.1,0.0,41.1,57.0,24.8,39.1,75.4,57.2,62.7,32.2,99.0,64.6,D
20180509,IJR,3.40,4.35,7.30,2.98,3.56,2.70,0.95,4.13446,45.7,81.3,78.9,75.2,77.5,44.4,94.0,35.8,56.3,66.9,0.0,44.2,1.1,4.8,12.5,35.0,70.2,52.6,96.0,65.8,99.0,86.9,C
20180509,IWF,3.24,5.07,6.78,2.54,2.32,3.14,1.72,5.01521,49.3,72.5,76.3,74.6,74.7,89.3,37.5,62.8,64.5,69.6,1.4,30.9,0.0,54.5,21.7,37.1,74.6,55.9,87.3,28.7,99.0,71.7,C
20180509,IWV,3.30,4.79,6.71,2.68,2.35,3.44,2.07,4.29729,45.1,77.9,74.0,70.7,73.1,50.0,90.7,49.0,61.9,67.5,1.1,0.3,0.6,54.5,14.1,37.1,73.2,55.2,81.3,29.4,99.0,69.9,C
20180509,IJH,3.72,4.78,7.24,2.67,3.76,3.07,1.06,3.97903,45.1,81.2,76.3,71.7,75.0,28.5,37.5,31.5,32.2,53.6,0.0,35.5,1.9,57.5,23.7,37.6,73.3,55.5,88.6,71.9,99.0,86.5,C
20180509,IWM,3.60,4.20,7.63,3.98,3.08,2.53,1.80,4.56373,46.9,81.3,78.8,74.4,77.1,80.8,37.5,35.4,51.9,64.5,0.0,43.7,2.5,36.6,20.7,29.2,60.2,44.7,99.4,51.3,99.0,83.2,C
20180509,IYZ,4.32,6.95,5.48,2.72,2.72,3.22,4.06,5.5037,52.2,23.8,24.7,3.9,14.1,36.2,25.7,59.2,41.1,27.6,52.5,69.2,95.8,63.8,70.3,37.9,72.8,55.3,85.7,40.7,99.0,75.1,C
20180509,IYC,3.78,5.28,6.91,2.56,2.29,3.54,2.84,4.21587,43.5,57.0,68.0,72.4,68.0,50.0,26.5,51.2,43.4,55.7,1.1,45.0,0.0,53.1,24.8,13.5,74.4,44.0,79.3,27.7,99.0,68.6,D
20180509,IYK,4.41,6.39,6.43,2.05,2.60,3.94,3.60,5.68503,53.5,48.4,38.2,36.2,39.2,50.0,62.3,65.4,59.1,49.15,52.0,48.4,52.0,52.4,51.2,50.4,79.5,64.9,71.2,36.9,99.0,69.0,C
20180509,IYE,4.60,7.28,7.02,2.35,2.39,3.12,3.07,5.18544,53.0,86.3,65.1,76.0,74.8,28.2,67.4,74.7,56.2,65.5,2.2,0.0,47.0,63.2,28.1,89.2,76.5,82.9,87.6,30.6,99.0,72.4,C
20180509,IYG,4.33,5.49,8.06,1.97,2.32,3.54,3.05,5.86637,53.0,84.1,77.2,73.5,76.7,50.0,77.6,58.6,61.3,69,2.2,44.8,42.5,45.9,33.8,19.4,80.3,49.8,79.1,28.7,99.0,68.9,C
20180509,IYR,5.34,5.52,6.84,5.00,3.03,5.00,4.51,0,,,,,,,,,,,,,,,,,,,,,,,
20180509,IYH,4.49,6.08,7.52,2.28,2.42,3.50,3.32,6.625,57.4,49.8,59.7,59.8,57.7,50.0,83.4,71.6,67.6,62.65,43.9,55.9,48.4,53.4,50.4,25.1,77.2,51.2,80.0,31.7,99.0,70.2,B
20180509,IYJ,4.03,5.01,7.25,2.33,2.69,3.50,3.21,3.96053,45.4,78.4,52.6,65.8,64.4,50.0,94.0,55.5,65.1,64.75,2.2,0.0,0.0,47.0,12.3,68.8,76.7,72.8,80.1,39.7,99.0,72.9,C
20180509,IYM,5.08,6.24,7.83,3.95,2.64,3.34,3.79,4.20107,44.1,71.3,70.5,65.1,67.9,0.0,83.4,77.3,52.1,60,35.0,0.3,0.0,46.0,20.3,31.7,60.5,46.1,83.3,38.2,99.0,73.5,D
20180509,IYY,3.41,5.19,6.42,2.48,2.40,3.66,2.09,3.13528,38.9,78.2,73.6,70.4,72.9,50.0,0.1,51.4,35.5,54.2,1.1,0.0,0.6,45.2,11.7,38.1,75.2,56.6,76.8,31.0,99.0,68.9,D
20180509,IDU,4.94,6.33,7.13,2.01,3.03,3.56,4.35,5.64062,54.5,35.4,57.1,56.4,52.4,50.0,74.1,78.1,67.1,59.75,33.4,41.4,37.2,47.9,40.0,60.2,79.9,70.1,78.8,49.8,99.0,75.9,C
20180509,EWT,4.55,4.22,7.36,1.25,2.86,3.12,6.79,6.25863,57.0,38.5,25.1,25.9,28.2,82.2,37.5,57.6,60.2,44.2,51.9,56.4,50.3,97.0,63.9,34.0,87.5,60.8,87.5,44.8,99.0,77.1,B
20180509,EWZ,6.21,6.11,8.48,4.95,2.94,2.60,6.97,5.47039,51.5,44.4,37.4,58.3,49.2,53.1,16.8,88.2,54.5,51.85,34.1,66.5,51.5,30.4,45.6,36.0,50.5,43.2,98.0,47.1,99.0,81.3,C
20180509,IJT,3.97,4.62,7.62,3.10,3.45,3.42,1.55,4.54523,47.2,79.4,78.0,75.7,77.1,0.0,49.1,50.9,32.6,54.85,0.0,33.6,32.8,53.9,30.1,34.2,69.0,51.6,81.6,62.6,99.0,81.1,C
